agg_trade_id,timestamp_utc,timestamp_ms,symbol,price,quantity,side,is_buyer_maker
3246151909,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72546.4,2.777,BUY,False
3246151910,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72546.7,0.25,BUY,False
3246151911,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72546.8,1.875,BUY,False
3246151912,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72546.9,0.009,BUY,False
3246151913,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72547.0,0.667,BUY,False
3246151914,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72547.1,0.277,BUY,False
3246151915,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72547.2,0.029,BUY,False
3246151916,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72547.3,0.005,BUY,False
3246151917,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72547.4,0.402,BUY,False
3246151918,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72547.5,0.003,BUY,False
3246151919,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72547.6,0.043,BUY,False
3246151920,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72547.8,0.003,BUY,False
3246151921,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72548.0,0.008,BUY,False
3246151922,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72548.1,0.082,BUY,False
3246151923,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72548.3,0.007,BUY,False
3246151924,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72548.5,0.001,BUY,False
3246151925,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72548.6,0.007,BUY,False
3246151926,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72548.7,0.006,BUY,False
3246151927,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72548.8,0.692,BUY,False
3246151928,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72548.9,0.006,BUY,False
3246151929,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72549.0,0.005,BUY,False
3246151930,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72549.1,0.003,BUY,False
3246151931,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72549.4,0.002,BUY,False
3246151932,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72549.5,0.29,BUY,False
3246151933,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72549.6,0.005,BUY,False
3246151934,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72549.7,0.006,BUY,False
3246151935,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72549.8,0.28,BUY,False
3246151936,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72549.9,0.012,BUY,False
