agg_trade_id,timestamp_utc,timestamp_ms,symbol,price,quantity,side,is_buyer_maker
2907605975,2026-04-11T13:12:00.474000,1775913120474,ETHUSDT,2233.57,0.145,SELL,True
2907605976,2026-04-11T13:12:00.474000,1775913120474,ETHUSDT,2233.56,0.01,SELL,True
2907605977,2026-04-11T13:12:00.478000,1775913120478,ETHUSDT,2233.55,0.03,SELL,True
2907605978,2026-04-11T13:12:00.478000,1775913120478,ETHUSDT,2233.54,0.03,SELL,True
2907605979,2026-04-11T13:12:00.478000,1775913120478,ETHUSDT,2233.53,0.012,SELL,True
2907605980,2026-04-11T13:12:00.478000,1775913120478,ETHUSDT,2233.52,0.011,SELL,True
2907605981,2026-04-11T13:12:00.478000,1775913120478,ETHUSDT,2233.51,0.023,SELL,True
2907605982,2026-04-11T13:12:00.478000,1775913120478,ETHUSDT,2233.5,0.063,SELL,True
2907605983,2026-04-11T13:12:00.478000,1775913120478,ETHUSDT,2233.49,0.01,SELL,True
2907605984,2026-04-11T13:12:00.478000,1775913120478,ETHUSDT,2233.48,0.035,SELL,True
2907605985,2026-04-11T13:12:00.485000,1775913120485,ETHUSDT,2233.47,0.013,SELL,True
2907605986,2026-04-11T13:12:00.485000,1775913120485,ETHUSDT,2233.45,0.101,SELL,True
2907605987,2026-04-11T13:12:00.491000,1775913120491,ETHUSDT,2233.44,0.029,SELL,True
2907605988,2026-04-11T13:12:00.491000,1775913120491,ETHUSDT,2233.43,0.018,SELL,True
2907605989,2026-04-11T13:12:00.491000,1775913120491,ETHUSDT,2233.42,0.019,SELL,True
2907605990,2026-04-11T13:12:00.499000,1775913120499,ETHUSDT,2233.41,0.02,SELL,True
2907605991,2026-04-11T13:12:00.499000,1775913120499,ETHUSDT,2233.41,8.8,BUY,False
2907605992,2026-04-11T13:12:00.499000,1775913120499,ETHUSDT,2233.4,0.091,SELL,True
2907605993,2026-04-11T13:12:00.499000,1775913120499,ETHUSDT,2233.39,0.001,SELL,True
2907605994,2026-04-11T13:12:00.508000,1775913120508,ETHUSDT,2233.38,0.188,SELL,True
2907605995,2026-04-11T13:12:00.521000,1775913120521,ETHUSDT,2233.37,0.011,SELL,True
2907605996,2026-04-11T13:12:00.521000,1775913120521,ETHUSDT,2233.36,0.449,SELL,True
2907605997,2026-04-11T13:12:00.521000,1775913120521,ETHUSDT,2233.35,0.477,SELL,True
2907605998,2026-04-11T13:12:00.525000,1775913120525,ETHUSDT,2233.34,0.486,SELL,True
2907605999,2026-04-11T13:12:00.528000,1775913120528,ETHUSDT,2233.33,0.049,SELL,True
2907606000,2026-04-11T13:12:00.528000,1775913120528,ETHUSDT,2233.31,0.011,SELL,True
2907606001,2026-04-11T13:12:00.528000,1775913120528,ETHUSDT,2233.3,4.478,SELL,True
2907606002,2026-04-11T13:12:00.541000,1775913120541,ETHUSDT,2233.29,0.052,SELL,True
2907606003,2026-04-11T13:12:00.547000,1775913120547,ETHUSDT,2233.28,0.58,SELL,True
2907606004,2026-04-11T13:12:00.574000,1775913120574,ETHUSDT,2233.27,0.032,SELL,True
2907606005,2026-04-11T13:12:00.574000,1775913120574,ETHUSDT,2233.26,0.041,SELL,True
2907606006,2026-04-11T13:12:00.574000,1775913120574,ETHUSDT,2233.25,0.03,SELL,True
2907606007,2026-04-11T13:12:00.574000,1775913120574,ETHUSDT,2233.24,0.001,SELL,True
2907606008,2026-04-11T13:12:00.574000,1775913120574,ETHUSDT,2233.23,0.021,SELL,True
2907606009,2026-04-11T13:12:00.698000,1775913120698,ETHUSDT,2233.22,23.658,SELL,True
2907606010,2026-04-11T13:12:00.875000,1775913120875,ETHUSDT,2233.23,1.866,BUY,False
2907606011,2026-04-11T13:12:00.932000,1775913120932,ETHUSDT,2233.22,0.73,SELL,True
2907606012,2026-04-11T13:12:00.937000,1775913120937,ETHUSDT,2233.23,3.375,BUY,False
2907606013,2026-04-11T13:12:01.062000,1775913121062,ETHUSDT,2233.22,0.907,SELL,True
2907606014,2026-04-11T13:12:01.256000,1775913121256,ETHUSDT,2233.23,4.181,BUY,False
2907606015,2026-04-11T13:12:01.399000,1775913121399,ETHUSDT,2233.23,0.163,BUY,False
2907606016,2026-04-11T13:12:01.524000,1775913121524,ETHUSDT,2233.23,0.072,BUY,False
2907606017,2026-04-11T13:12:01.573000,1775913121573,ETHUSDT,2233.22,0.009,SELL,True
2907606018,2026-04-11T13:12:01.634000,1775913121634,ETHUSDT,2233.23,17.044,BUY,False
2907606019,2026-04-11T13:12:01.650000,1775913121650,ETHUSDT,2233.24,0.075,BUY,False
2907606020,2026-04-11T13:12:01.650000,1775913121650,ETHUSDT,2233.26,0.001,BUY,False
2907606021,2026-04-11T13:12:01.650000,1775913121650,ETHUSDT,2233.27,0.012,BUY,False
2907606022,2026-04-11T13:12:01.650000,1775913121650,ETHUSDT,2233.28,0.01,BUY,False
2907606023,2026-04-11T13:12:01.650000,1775913121650,ETHUSDT,2233.29,0.001,BUY,False
2907606024,2026-04-11T13:12:01.650000,1775913121650,ETHUSDT,2233.3,0.011,BUY,False
2907606025,2026-04-11T13:12:01.650000,1775913121650,ETHUSDT,2233.31,3.776,BUY,False
2907606026,2026-04-11T13:12:01.680000,1775913121680,ETHUSDT,2233.3,0.025,SELL,True
2907606027,2026-04-11T13:12:01.683000,1775913121683,ETHUSDT,2233.31,1.125,BUY,False
2907606028,2026-04-11T13:12:01.900000,1775913121900,ETHUSDT,2233.31,0.226,BUY,False
2907606029,2026-04-11T13:12:01.900000,1775913121900,ETHUSDT,2233.32,0.009,BUY,False
2907606030,2026-04-11T13:12:01.900000,1775913121900,ETHUSDT,2233.33,0.02,BUY,False
2907606031,2026-04-11T13:12:01.906000,1775913121906,ETHUSDT,2233.34,0.689,BUY,False
2907606032,2026-04-11T13:12:01.910000,1775913121910,ETHUSDT,2233.35,0.717,BUY,False
2907606033,2026-04-11T13:12:01.915000,1775913121915,ETHUSDT,2233.35,1.521,SELL,True
2907606034,2026-04-11T13:12:01.916000,1775913121916,ETHUSDT,2233.36,0.048,BUY,False
2907606035,2026-04-11T13:12:01.916000,1775913121916,ETHUSDT,2233.37,0.018,BUY,False
2907606036,2026-04-11T13:12:01.919000,1775913121919,ETHUSDT,2233.4,0.021,BUY,False
2907606037,2026-04-11T13:12:01.919000,1775913121919,ETHUSDT,2233.41,0.047,BUY,False
2907606038,2026-04-11T13:12:01.919000,1775913121919,ETHUSDT,2233.42,0.101,BUY,False
2907606039,2026-04-11T13:12:01.919000,1775913121919,ETHUSDT,2233.43,0.03,BUY,False
2907606040,2026-04-11T13:12:01.919000,1775913121919,ETHUSDT,2233.44,0.027,BUY,False
2907606041,2026-04-11T13:12:01.920000,1775913121920,ETHUSDT,2233.45,0.478,BUY,False
2907606042,2026-04-11T13:12:01.923000,1775913121923,ETHUSDT,2233.44,0.16,SELL,True
2907606043,2026-04-11T13:12:01.923000,1775913121923,ETHUSDT,2233.45,18.033,BUY,False
2907606044,2026-04-11T13:12:01.941000,1775913121941,ETHUSDT,2233.44,0.15,SELL,True
2907606045,2026-04-11T13:12:01.973000,1775913121973,ETHUSDT,2233.45,3.406,BUY,False
2907606046,2026-04-11T13:12:02.063000,1775913122063,ETHUSDT,2233.46,0.011,BUY,False
2907606047,2026-04-11T13:12:02.075000,1775913122075,ETHUSDT,2233.47,0.022,BUY,False
2907606048,2026-04-11T13:12:02.148000,1775913122148,ETHUSDT,2233.46,0.015,SELL,True
2907606049,2026-04-11T13:12:02.219000,1775913122219,ETHUSDT,2233.47,0.03,BUY,False
2907606050,2026-04-11T13:12:02.240000,1775913122240,ETHUSDT,2233.46,0.022,SELL,True
2907606051,2026-04-11T13:12:02.308000,1775913122308,ETHUSDT,2233.47,0.599,BUY,False
2907606052,2026-04-11T13:12:02.328000,1775913122328,ETHUSDT,2233.49,0.012,BUY,False
2907606053,2026-04-11T13:12:02.328000,1775913122328,ETHUSDT,2233.5,0.04,BUY,False
2907606054,2026-04-11T13:12:02.328000,1775913122328,ETHUSDT,2233.51,0.004,BUY,False
2907606055,2026-04-11T13:12:02.328000,1775913122328,ETHUSDT,2233.52,0.024,BUY,False
2907606056,2026-04-11T13:12:02.328000,1775913122328,ETHUSDT,2233.53,0.002,BUY,False
2907606057,2026-04-11T13:12:02.328000,1775913122328,ETHUSDT,2233.54,0.001,BUY,False
2907606058,2026-04-11T13:12:02.328000,1775913122328,ETHUSDT,2233.55,0.029,BUY,False
2907606059,2026-04-11T13:12:02.328000,1775913122328,ETHUSDT,2233.56,0.103,BUY,False
2907606060,2026-04-11T13:12:02.328000,1775913122328,ETHUSDT,2233.57,0.01,BUY,False
2907606061,2026-04-11T13:12:02.328000,1775913122328,ETHUSDT,2233.58,0.021,BUY,False
2907606062,2026-04-11T13:12:02.328000,1775913122328,ETHUSDT,2233.59,0.036,BUY,False
2907606063,2026-04-11T13:12:02.335000,1775913122335,ETHUSDT,2233.6,0.271,BUY,False
2907606064,2026-04-11T13:12:02.347000,1775913122347,ETHUSDT,2233.62,0.012,BUY,False
2907606065,2026-04-11T13:12:02.347000,1775913122347,ETHUSDT,2233.63,0.02,BUY,False
2907606066,2026-04-11T13:12:02.347000,1775913122347,ETHUSDT,2233.64,0.025,BUY,False
2907606067,2026-04-11T13:12:02.347000,1775913122347,ETHUSDT,2233.65,0.011,BUY,False
2907606068,2026-04-11T13:12:02.347000,1775913122347,ETHUSDT,2233.66,0.053,BUY,False
2907606069,2026-04-11T13:12:02.349000,1775913122349,ETHUSDT,2233.67,0.449,BUY,False
2907606070,2026-04-11T13:12:02.388000,1775913122388,ETHUSDT,2233.68,1.054,BUY,False
2907606071,2026-04-11T13:12:02.391000,1775913122391,ETHUSDT,2233.69,0.297,BUY,False
2907606072,2026-04-11T13:12:02.507000,1775913122507,ETHUSDT,2233.7,9.068,BUY,False
2907606073,2026-04-11T13:12:02.525000,1775913122525,ETHUSDT,2233.72,0.023,BUY,False
2907606074,2026-04-11T13:12:02.525000,1775913122525,ETHUSDT,2233.73,0.001,BUY,False
2907606075,2026-04-11T13:12:02.525000,1775913122525,ETHUSDT,2233.74,0.001,BUY,False
